ImageId,EncodedPixels
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,503 10 1015 10 1527 10 2039 10 2551 10 3062 11 3571 14 4083 14 4595 14 5107 14 5620 13 6133 12 6645 12 7158 11 7671 10 8184 9 8697 8 9209 8 9721 8 10233 8 10745 8 11257 8 11769 8 12280 9 12791 10 13303 10 13815 10 14327 10 14839 10 15351 10 15863 6 15871 2 16375 6 16887 6 17399 6 17911 6 18423 6 18935 6 19448 4 19961 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,117755 4 118267 4 118779 4 119291 4 119803 4 120315 4 120827 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6235 2 6754 4 7271 7 7790 8 8309 9 8826 12 9345 12 9864 12 10383 6 10391 4 10904 4 11423 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,48276 2 48795 6 49312 8 49831 8 50348 10 50867 10 51384 12 51903 12 52422 14 52943 12 53462 12 53981 12 54500 12 55019 12 55538 12 56057 12 56576 12 57095 14 57614 14 58133 14 58652 14 59173 12 59692 12 60213 9 60734 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,54030 7 54547 10 55062 16 55581 16 56098 20 56615 20 57132 22 57651 24 58170 24 58689 28 59208 28 59725 32 60244 32 60763 32 61282 32 61803 30 62322 30 62840 31 63358 32 63877 32 64396 32 64915 32 65434 32 65953 32 66474 30 66993 30 67514 28 68033 28 68556 24 69078 21 69598 20 70119 16 70638 16 71157 14 71674 16 72191 18 72709 11 73196 6 73227 12 73715 8 73744 13 74232 10 74263 14 74751 12 74782 14 75270 12 75303 12 75791 10 75820 12 76310 10 76333 16 76829 10 76852 16 77348 10 77371 16 77865 12 77887 21 78382 16 78406 27 78901 16 78923 29 79418 16 79438 33 79937 16 79957 33 80456 16 80476 33 80975 51 81494 53 82013 22 82039 25 82532 20 82561 20 83051 20 83082 18 83568 20 83601 12
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,23366 7 23885 14 24404 16 24923 16 25442 16 25961 16 26480 16 27003 11 27524 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,21 12 538 14 1057 16 1576 18 2097 16 2616 16 3135 16 3654 16 4173 19 4694 17 5213 19 5732 19 6252 18 6772 17 7292 16 7812 15 8331 15 8852 13 9371 15 9891 14 10413 11 10932 11 11451 13 11970 13 12489 13 13008 13 13527 13 14046 13 14565 13 15084 13 15603 13 16122 11 16641 12 17160 13 17679 13 18200 11 18719 10 19238 9 19757 9 20276 9 20799 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,72695 7 73214 7 73733 7 74253 6 74773 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,66 18 585 18 1104 18 1623 18 2144 16 2663 16 3182 16 3701 16 4220 16 4741 14 5260 14 5779 14 6298 14 6817 14 7336 14 7855 14 8372 17 8891 16 9410 16 9929 16 10448 16 10967 16 11484 18 12003 16 12522 14 13041 14 13560 11 14079 10 14599 7 15119 4 15636 6 16155 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,36430 8 36947 10 37466 12 37983 14 38502 17 39021 17 39540 17 40059 17 40578 19 41097 18 41616 17 42135 17 42652 19 43171 21 43690 18 44209 12 44726 14 45243 16 45762 16 46281 16 46802 12 47321 12 47840 12 48359 12 48878 12 48903 1 49397 12 49422 2 49916 14 49939 6 50435 18 50456 9 50956 31 51475 23 51504 2 51994 22 52513 21 53034 21 53553 23 54072 28 54591 29 55110 29 55631 27 56152 25 56671 25 57190 25 57709 25 58228 25 58747 25 59267 22 59787 21 60308 17 60827 16 61348 13 61870 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,3237 7 3756 8 4275 10 4794 10 5315 10 5832 13 6351 14 6870 14 7389 14 7908 14 8427 14 8946 14 9465 14 9984 14 10503 14 11022 10 11543 6 11555 2 12054 5 12062 14 12571 8 12581 14 13088 26 13607 26 14126 24 14645 24 15164 24 15683 24 16202 24 16723 22 17240 24 17759 24 18276 26 18794 27 19312 28 19830 29 20349 29 20868 29 21387 27 21906 28 22425 29 22944 29 23463 29 23982 29 24501 29 25021 28 25541 27 26060 24 26085 1 26579 19 27098 17 27617 17 28136 17 28655 17 29174 17 29693 17 30212 15 30731 15 31253 12 31774 8 32293 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,29722 2 30241 4 30760 6 31279 6 31796 7 32315 8 32836 8 33354 9 33872 12 34392 12 34914 10 35431 14 35950 16 36471 16 36990 16 37511 16 38030 16 38537 4 38549 18 39054 10 39070 18 39573 12 39589 18 40092 12 40110 16 40610 13 40629 18 41128 14 41150 16 41647 14 41671 14 42166 14 42190 14 42685 14 42711 12 43204 14 43230 12 43250 4 43723 14 43749 12 43765 8 44242 12 44270 10 44284 8 44759 16 44791 6 44803 8 45278 16 45312 6 45322 10 45799 14 45833 18 46318 14 46350 24 46839 14 46869 24 47358 16 47384 28 47879 14 47901 30 48398 14 48420 30 48917 16 48939 30 49436 52 49957 52 50476 52 50995 52 51514 52 52041 44 52560 44 53079 44 53598 44 54117 44 54636 44 55155 44 55674 44 56193 44 56712 40 57231 40 57750 40 58269 44 58788 47 59307 47 59826 47 60345 47 60864 44 61383 44 61902 44 62421 44 62940 44 63459 42 63980 38 64499 40 65018 40 65538 39 66058 40 66577 40 67098 38 67617 38 68138 36 68661 32 69184 31 69705 29 70226 29 70745 4 70753 21 71272 21 71791 19 72308 21 72827 21 73348 16 73869 12 74391 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,61886 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,65004 4 65521 8 66040 10 66561 6 67080 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,70196 2 70713 6 71232 6 71751 6 72272 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,133 28 652 28 1172 28 1692 28 2211 28 2730 28 3251 26 3772 24 4291 24 4812 22 5333 20 5854 18 6375 16 6896 12 7415 12 7936 10 8457 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,29758 4 30277 4 30796 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,40664 3 41182 4 41701 4 42221 6 42741 6 43260 9 43779 11 44298 7 44817 5 45336 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,45868 4 46385 8 46903 9 47421 12 47940 13 48459 14 48980 12 49499 12 50018 12 50535 14 51054 14 51573 14 52092 14 52611 16 53130 16 53649 16 54168 16 54687 16 55206 18 55725 18 56244 18 56763 18 57282 18 57799 20 58318 20 58837 18 59356 18 59877 16 60396 18 60915 20 61434 20 61953 20 62472 22 62991 22 63510 22 64031 20 64550 20 65069 20 65588 20 66107 20 66626 20 67145 20 67664 20 68183 20 68700 22 69219 20 69740 18 70259 18 70778 18 71299 14 71818 14 72339 12 72859 9 73379 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5402 6 5919 9 6438 10 6955 14 7473 17 7991 20 8510 20 9029 20 9548 22 10065 24 10584 26 11103 26 11624 24 12143 26 12662 26 13181 28 13700 28 14219 30 14738 30 15257 32 15307 7 15778 30 15826 9 16297 32 16345 9 16816 32 16863 11 17336 31 17381 13 17856 32 17900 13 18375 32 18419 13 18894 32 18938 15 19415 32 19456 16 19934 32 19974 17 20455 32 20493 17 20976 30 21012 17 21495 30 21531 19 22014 30 22050 19 22535 28 22567 21 23054 28 23086 21 23575 26 23605 21 24096 24 24124 23 24617 9 24631 8 24643 23 25136 8 25150 8 25162 23 25657 4 25667 10 25679 25 26186 37 26703 39 27222 39 27741 39 28260 39 28777 41 29296 39 29815 39 30332 41 30851 41 31370 39 31889 39 32406 41 32925 41 33444 39 33963 39 34482 37 35001 37 35518 39 36037 39 36556 39 37075 39 37594 39 38113 37 38630 39 39149 39 39668 38 40185 39 40704 39 41223 38 41742 36 42261 36 42780 36 43297 19 43319 16 43816 18 43840 12 44335 18 44365 2 44854 16 45373 16 45892 16 46411 16 46932 14 47451 12 47972 10 48493 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,31865 4 32384 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,34981 4 35500 4 36019 1 36021 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,82222 10 82738 14 83256 16 83777 14
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,240 10 761 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,42314 10 42831 14 42855 8 43349 15 43371 13 43867 36 44386 38 44905 38 45424 40 45943 40 46460 42 46979 42 47498 42 48017 40 48536 40 49055 40 49107 8 49574 41 49626 8 50093 42 50143 12 50612 43 50660 16 51129 46 51179 16 51648 46 51696 18 52167 44 52215 18 52686 44 52734 16 53205 44 53253 16 53724 44 53770 18 54243 64 54762 64 55281 66 55800 66 56319 66 56838 66 57357 66 57876 64 58395 64 58914 58 59433 56 59952 56 60471 56 60990 56 61509 56 62028 56 62547 56 63068 49 63128 9 63587 46 63639 21 64108 44 64153 27 64627 73 65146 73 65667 71 66188 71 66709 70 67230 69 67751 67 68270 22 68293 1 68297 1 68299 1 68301 1 68303 34 68791 12 68827 27 69346 25 69863 27 70373 3 70382 25 70889 6 70901 25 71408 6 71420 23 71927 6 71941 20 72446 8 72460 19 72965 31 73484 30 74003 22 74520 24 75039 22 75558 22 76077 20 76596 20 77115 20 77634 18 78153 18 78672 18 79191 18 79712 14 80231 10 80752 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,4943 3 5459 10 5978 11 6497 12 7016 14 7535 16 8054 22 8573 22 9092 20 9613 18 10132 16 10653 12 11173 9 11697 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,77085 4 77602 9 78121 10 78640 10 79159 10 79678 10 80197 10 80716 10 81235 10 81754 9 82273 8 82793 7 83313 6 83834 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,8104 8 8622 13 8640 1 9140 23 9659 23 10176 25 10695 25 11214 25 11733 25 12252 10 12264 13 12788 8 13288 14 13313 2 13807 16 13825 9 14326 27 14845 27 15364 27 15883 27 16400 28 16917 27 17434 29 17953 29 18470 31 18987 33 19504 32 20023 32 20542 32 21061 32 21580 30 22101 20 22620 20 23139 20 23658 18 24177 18 24696 18 25215 18 25734 18 26253 18 26772 18 27291 18 27810 18 28329 18 28846 20 29365 20 29884 20 30403 20 30920 22 31439 20 31956 20 32475 20 32992 20 33511 18 34030 16 34549 15 35068 14 35585 16 36104 16 36623 16 37142 13 37661 12 38182 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,303 12 822 14 1341 14 1860 14 2379 14 2898 12 3417 12 3936 8 4455 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,82843 1 82845 1 82847 1 83361 8 83880 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,325 8 844 10 1363 11 1882 11 2403 9 2922 11 3441 11 3962 9 4481 9 5002 9 5521 9 6040 9 6561 7 7080 7 7602 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,19028 4 19545 8 20064 10 20581 12 21100 12 21619 12 22136 14 22655 16 23174 16 23693 16 24210 18 24729 18 25248 18 25767 19 26286 20 26805 20 27324 20 27843 20 28362 20 28881 20 29400 20 29919 20 30438 18 30957 18 31476 18 31995 18 32514 16 33030 19 33550 18 34068 17 34587 17 35106 17 35623 19 36140 21 36659 23 37176 25 37693 27 38212 27 38733 23 39252 23 39771 23 40290 23 40811 21 41337 14 41858 12 42377 14 42898 12 43417 10 43936 10 44457 8 44978 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80270 1 80787 6 81304 8 81821 10 82340 10 82857 12 83376 12 83897 10
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,350 20 869 20 1387 17 1907 14 2428 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,48643 8 49160 12 49679 12 50198 12 50717 12 51234 14 51751 16 52270 16 52789 16 53308 16 53827 16 54345 15 54863 16 55380 12 55899 10 55913 2 56420 14 56937 16 57454 16 57971 16 58490 16 59009 16 59528 16 60047 16 60566 18 61085 18 61602 18 62121 18 62640 18 63159 15 63678 14 63694 2 64195 24 64714 24 65233 22 65752 22 66269 24 66788 24 67307 24 67828 10 67844 6 68347 10 68366 1 68368 1 68866 8 69384 9 69902 10 70423 6 70942 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,73553 4 74070 6 74589 6 75108 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6118 9 6636 11 7155 12 7672 15 8191 15 8710 15 9229 15 9748 15 10265 17 10786 15 11305 15 11822 23 12341 25 12860 27 13379 27 13896 29 14407 37 14924 39 15441 41 15959 42 16477 43 16994 45 17513 43 18032 43 18551 42 19068 45 19587 45 20106 44 20623 45 21140 45 21659 43 22178 43 22697 42 23214 43 23731 45 24250 43 24769 41 25288 38 25807 35 26326 34 26845 28 27366 24 27885 22 28404 20 28925 16 29444 14 29965 12 30486 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,71479 2 71998 4 72517 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,36712 4 37231 9 37748 12 38267 14 38786 14 39305 14 39824 14 40343 12 40862 12 41381 12 41900 12 42419 12 42938 12 43457 12 43976 12 44495 12 45014 12 45533 8 46053 1 46055 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,61643 3 62159 6 62676 8 63195 8 63712 10 64231 12 64750 12 65267 14 65786 14 66305 14 66824 12 67343 10 67860 10 68379 10 68898 10 69417 10 69936 12 70457 10 70976 10 71494 9 72012 10 72529 12 73048 14 73567 14 74086 12 74605 12 75122 14 75641 14 76160 12 76679 12 77198 12 77717 12 78236 10 78755 10 79274 10 79793 10 80312 10 80831 10 81350 8 81869 8 82390 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,392 21 909 23 1428 23 1947 23 2466 21 2985 21 3504 18 4025 16 4544 14
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,58005 8 58524 8 59045 12 59564 13 60085 11 60608 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,51863 5 52381 9 52898 11 53415 15 53932 17 54450 19 54968 21 55485 23 56002 25 56521 25 57040 25 57557 27 58076 29 58595 27 59112 27 59631 29 60150 29 60669 29 61188 28 61707 27 62224 29 62743 29 63262 27 63757 4 63781 26 64274 10 64300 25 64791 14 64819 24 65310 14 65338 23 65827 16 65859 19 66346 16 66378 19 66853 4 66865 16 66897 19 67370 8 67382 18 67416 16 67889 32 67935 16 68406 34 68455 15 68923 38 68975 14 69442 38 69496 12 69959 40 70015 12 70478 40 70536 10 70995 44 71053 12 71514 70 72033 68 72550 62 72616 2 73068 63 73587 63 74106 51 74161 10 74626 50 74680 10 75147 48 75199 12 75666 48 75720 10 76187 48 76239 10 76706 48 76760 8 77225 48 77282 5 77746 46 78265 46 78782 48 79302 47 79822 46 80343 44 80862 46 81381 46 81900 44 82419 46 82939 13 82953 31 83457 12 83477 26 83976 3 83982 4 83994 12 84010 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,52854 10 53373 10 53890 14 54409 14 54926 16 55443 20 55960 24 56477 28 56995 29 57513 30 58030 32 58549 32 59068 32 59585 22 59610 8 60102 18 60130 6 60621 14 61140 14 61663 10 62184 8 62703 8 63223 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,26894 8 27410 11 27928 14 28445 16 28964 16 29483 16 29525 14 30002 16 30044 16 30523 14 30563 18 31042 14 31084 16 31561 14 31601 20 32082 12 32117 23 32601 11 32635 24 33122 10 33152 30 33641 10 33669 35 34160 14 34186 41 34680 13 34705 43 35200 12 35224 45 35719 12 35741 45 36240 10 36260 45 36759 10 36777 49 37280 8 37296 47 37799 10 37815 34 37858 4 38318 10 38332 36 38837 50 39356 48 39875 46 40394 42 40915 40 41434 40 41955 36 42474 36 42995 34 43514 34 44035 30 44554 28 45073 28 45592 28 46111 26 46630 30 47149 32 47668 34 48187 34 48706 34 49225 32 49758 16 49775 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,33138 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,465 12 982 16 1499 18 2018 18 2537 18 3056 18 3575 18 4094 20 4613 20 5130 25 5649 25 6168 22 6685 24 7204 22 7723 22 8242 22 8761 20 9280 20 9799 20 10319 17 10841 6 11360 6 11881 4 12400 2 12917 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,498 12 1015 14 1537 11 2057 8 2576 8 3095 8 3612 8 4127 10 4642 14 5161 12 5680 12 6197 14 6716 12 7235 12 7754 10 8271 14 8790 14 9309 14 9826 16 10345 16 10864 18 11383 18 11899 23 12417 24 12935 27 13454 27 13972 30 14490 31 15008 34 15526 35 16044 37 16562 39 17081 41 17600 41 18119 43 18638 43 19157 43 19678 11 19697 22 20200 1 20216 22 20721 12 20735 22 21239 39 21756 43 22275 43 22796 41 23315 41 23834 41 24353 41 24872 21 24898 15 25391 21 25418 14 25910 21 25941 6 26429 21 26462 1 26464 2 26950 19 27469 19 27991 16 28512 14 29033 10 29554 9 30073 10 30594 10 31113 10 31632 10 32155 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80424 1 80426 1 80428 1 80920 4 80929 4 80941 8 81439 4 81446 8 81460 8 81958 15 81979 8 81993 10 82477 29 82512 10 82994 31 83028 13 83513 47 84034 11 84047 30
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,65892 8 66409 12 66926 14 67445 14 67966 12 68485 12 69006 10 69525 10 70044 10 70565 8 71084 10 71609 4 72128 4 72645 6 73161 9 73677 12 74194 14 74713 14 75232 14 75753 10 76274 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,38918 6 39433 12 39950 14 40467 16 40985 17 41503 18 42022 18 42541 18 43060 18 43579 18 44098 18 44619 16 45138 16 45657 16 46178 14 46697 12 47217 13 47739 10 48258 10 48779 8
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,6 15 262 15 519 14 775 14 1032 12 1289 10 1546 8
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48924 6 49180 7 49435 8 49691 9 49947 9 50203 9 50459 10 50716 9 50972 9 51228 9 51485 8 51741 8 51998 6 52256 3
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,23333 4 23588 7 23843 8 24099 9 24354 10 24610 11 24865 12 25121 12 25377 12 25633 12 25889 12 26146 10 26402 10 26659 9 26916 7
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,47927 2 48181 6 48436 8 48692 8 48947 10 49203 10 49458 11 49714 12 49970 12 50226 11 50482 11 50739 10 50995 10 51252 8 51509 6 51768 1
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,53306 2 53563 1
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,25688 3 25942 7 26198 8 26453 9 26709 10 26965 10 27221 10 27477 10 27733 10 27989 10 28246 9 28502 8 28760 5
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48222 4 48476 8 48731 9 48986 10 49241 12 49497 11 49752 12 50008 11 50265 9 50521 9 50778 6 51035 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,65185 6 65440 8
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,9654 5 9908 9 10163 10 10419 11 10674 13 10930 13 11186 14 11442 14 11698 14 11954 14 12210 14 12466 14 12723 13 12979 13 13236 11 13493 9 13750 7 14009 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,54467 5 54720 10 54975 12 55230 13 55485 14 55741 15 55997 15 56253 14 56509 14 56765 13 57022 10 57279 8 57536 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,3278 3 3532 6 3787 8 4043 8 4299 9 4555 9 4811 9 5067 9 5323 10 5580 9 5836 8 6093 7 6351 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,36837 3 37091 7 37346 9 37601 10 37857 10 38112 12 38368 12 38624 12 38881 11 39137 11 39393 10 39650 9 39906 8 40163 6 40421 3
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,43008 1 43264 1 43519 2 43775 2 44031 2 44287 2 44544 1 44800 1 45056 1 45312 1
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,138289 20 138801 20 139312 22 139823 30 140335 30 140839 42 141351 42 141862 44 142367 54 142879 54 143387 64 143899 64 144410 65 144921 66 145433 66 145945 68 146457 68 146969 68 147481 68 147993 68 148505 68 149017 68 149529 68 150041 68 150553 68 151065 66 151577 66 152088 67 152599 68 153111 68 153625 66 154137 66 154649 65 155161 64 155673 64 156187 62 156699 62 157212 61 157725 60 158237 60 158749 60 159261 60 159774 59 160287 58 160799 58 161311 56 161823 56 162338 53 162851 52 163363 52 163881 44 164393 44 164905 43 165417 42 165929 42 166441 42 166953 42 167465 41 167977 40 168489 40 169001 40 169513 40 170026 38 170539 36 171051 36 171569 26 172081 26 172596 16 173109 14 173621 14
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,57 18 569 18 1082 17 1595 16 2107 16 2627 6 3139 6
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,199783 22 200295 22 200806 24 201317 28 201829 28 202327 4 202337 32 202839 4 202849 32 203350 6 203360 34 203861 46 204373 46 204885 48 205397 48 205909 48 206421 48 206933 48 207445 50 207957 50 208469 50 208981 50 209493 50 210005 50 210517 50 211028 51 211539 52 212051 52 212563 52 213075 52 213587 51 214099 50 214611 50 215125 48 215637 48 216149 48 216661 48 217173 48 217685 48 218197 48 218712 45 219225 44 219737 44 220251 42 220763 42 221276 40 221789 38 222301 38 222817 32 223329 32 223842 30 224355 28 224867 28 225383 22 225895 22 226410 16 226923 14 227435 14
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,42625 4 43137 4 43647 12 44159 12 44671 13 45183 14 45695 14 46207 14 46719 14 47232 13 47729 4 47745 12 47761 18 48241 4 48257 12 48273 18 48749 14 48767 40 49261 14 49279 40 49773 15 49790 42 50285 60 50797 60 51309 60 51821 60 52334 60 52847 60 53359 60 53873 60 54385 60 54898 59 55411 58 55923 58 56437 56 56949 56 57464 53 57977 52 58489 52 59005 4 59017 34 59517 4 59529 34 60044 31 60557 30 61069 30 61583 28 62095 28 62608 16 62626 8 63121 14 63139 6 63633 14 63651 6
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,147571 12 148083 12 148593 18 149105 18 149617 19 150129 20 150641 20 151153 22 151665 22 152177 23 152689 24 153201 24 153713 24 154225 24 154738 23 155251 22 155763 22 156281 14 156793 14
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,169085 8 169597 8 170108 10 170617 14 171129 14 171641 16 172153 16 172664 17 173175 18 173687 18 174197 22 174709 22 175221 23 175733 24 176245 24 176755 26 177267 26 177778 27 178289 28 178801 28 179313 26 179825 26 180337 26 180849 26 181361 26 181873 26 182385 26 182897 26 183409 26 183921 26 184435 22 184947 22 185460 21 185973 20 186485 20 186999 18 187511 18 188023 17 188535 16 189047 16
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,22203 4 22715 4 23219 16 23731 16 24242 17 24753 18 25265 18 25779 18 26291 18 26804 16 27317 14 27829 14 28345 2 28857 2
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,29889 6 30401 6 30911 12 31423 12 31934 14 32445 18 32957 18 33469 22 33981 22 34492 24 35003 26 35515 26 36027 28 36539 28 37051 29 37563 30 38075 30 38587 32 39099 32 39611 33 40123 34 40635 34 41147 34 41659 34 42172 33 42685 32 43197 32 43709 32 44221 32 44734 31 45247 30 45759 30 46273 28 46785 28 47298 27 47811 26 48323 26 48835 26 49347 26 49862 23 50375 22 50887 22 51401 20 51913 20 52428 16 52941 14 53453 14
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,173309 12 173821 12 174329 24 174841 24 175352 26 175861 30 176373 30 176885 32 177397 32 177908 34 178419 36 178931 36 179443 36 179955 36 180467 36 180979 36 181491 36 182005 32 182517 32 183029 31 183541 30 184053 30 184567 28 185079 28 185592 24 186105 22 186617 22 187133 12 187645 12
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,268149 4 268661 4 269173 4 269685 4
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,263053 2 263565 2 264071 10 264583 10 265094 12 265605 16 266117 16 266629 20 267141 20 267653 15 267670 4 268165 14 268183 6 268677 14 268695 6 269187 14 269207 6 269699 14 269719 6 270210 15 270719 18 271231 18 271743 14 272255 14 272767 14 273279 14 273791 14 274305 10 274817 10
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,135065 6 135577 6 136073 24 136585 24 137096 26 137605 30 138117 30 138627 32 139139 32 139652 31 140165 30 140677 30 141195 24 141707 24 142232 10 142745 8 143257 8
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,161683 12 162195 12 162707 13 163219 14 163731 14 164241 18 164753 18 165265 19 165777 20 166289 20 166801 20 167313 20 167826 19 168339 18 168851 18 169365 18 169877 18 170394 13 170907 12 171419 12 171931 14 172443 14 172955 14 173467 14 173979 14 174491 16 175003 16 175515 16 176027 16 176539 16 177051 18 177563 18 178076 17 178589 16 179101 16 179613 16 180125 16 180638 16 181151 16 181663 16 182175 18 182687 18 183200 17 183713 16 184225 16 184737 16 185249 16 185762 14 186275 12 186787 12
